,price_doc
2612,10985509.436407007
2613,5445496.897633523
2614,4282032.142455987
2615,12046657.411128972
2616,9358926.100521026
2617,5004637.4962389115
2618,5850278.232991575
2619,17432511.08947867
2620,5157739.243168455
2621,5464019.157498634
2622,10039826.842469925
2623,5391667.530388371
2624,7312840.065993754
2625,7471542.784396204
2626,7538268.699662237
2627,5576900.407514563
2628,5696654.986430317
2629,3647704.4762684973
2630,4034133.236116202
2631,10800386.83004484
2632,5252134.147693292
2633,4254775.895988011
2634,13767562.142127182
2635,6461451.411659183
2636,5824886.268240056
2637,6487833.378442509
2638,4163332.876081219
2639,8265082.180042125
2640,5042039.271449407
2641,9968432.733745227
2642,6344976.869354885
2643,6402132.7682472225
2644,11881446.042724414
2645,15064262.067233201
2646,2960792.7756179967
2647,7514626.368674575
2648,6089817.517796615
2649,30552311.236742996
2650,3903203.703114869
2651,9528761.380212802
2652,6038982.867505769
2653,7230420.815333898
2654,6479869.685214279
2655,11400652.944338026
2656,8266334.276570784
2657,9291065.296965595
2658,5390577.687449093
2659,33448845.289299864
2660,8461048.828581562
2661,9645949.977508077
2662,9863798.765911717
2663,4333956.140508296
2664,13869623.553918405
2665,7467880.862506133
2666,7703630.263089986
2667,8545307.971134573
2668,9445169.72112804
2669,4142388.7219365034
2670,5295594.516158221
2671,8447798.36795814
2672,6748407.255985251
2673,4625420.714988436
2674,6393471.609718974
2675,14491794.75887836
2676,5330667.559488543
2677,7383291.385789324
2678,18956117.768804207
2679,16638895.0733457
2680,9113953.250846889
2681,14269345.112369344
2682,9744090.478767348
2683,6675595.347036819
2684,19958107.377677213
2685,4741757.504161691
2686,4926292.280254734
2687,7914567.616127195
2688,9466196.3574185
2689,6096011.715067572
2690,5862606.30016983
2691,8216067.88830087
2692,5766947.265562439
2693,5738444.180810646
2694,9231481.674142387
2695,4873349.313602679
2696,7279772.039338411
2697,8427781.623296604
2698,12331109.144808527
2699,4416951.163634662
2700,7116872.1679169955
2701,4013027.122156475
2702,7279157.2233468415
2703,7389328.451649272
2704,7730531.875415747
2705,12360328.629048342
2706,6097906.420396251
2707,6314343.592802201
2708,6466419.119638801
2709,5299962.345649045
2710,5582011.938052203
2711,8548804.394454943
2712,5303155.990906983
2713,6091629.931534287
2714,7085663.861228576
2715,17712859.946416885
2716,6996153.268570427
2717,15787620.087454593
2718,9640974.80640708
2719,7459402.741833386
2720,4163332.876081219
2721,8297063.270718551
2722,5431423.531386002
2723,8337815.746210241
2724,5646757.261357275
2725,7933965.645741649
2726,4229731.59769286
2727,7603537.096234709
2728,12077268.09691709
2729,9389828.44739724
2730,6771593.593902554
2731,6470659.370162397
2732,6544771.997263797
2733,11270829.40972737
2734,10398414.208023284
2735,8847300.481960462
2736,2840779.937703177
2737,6591041.56317965
2738,5883780.760719665
2739,5462833.711158619
2740,8895354.327022994
2741,4381968.002708043
2742,5031779.054069555
2743,4309644.3440836845
2744,6658616.982688238
2745,4075934.563523148
2746,7247280.245254435
2747,5517971.151029034
2748,5400921.0441130875
2749,2137168.4199700863
2750,11019554.117732983
2751,7471350.812980523
2752,5574091.688239217
2753,4688278.221430187
2754,4988272.103895926
2755,7149433.7039787555
2756,7054767.516113325
2757,7712219.455179088
2758,8655637.554445699
2759,8734425.130445367
2760,12918988.5142852
2761,7569512.116712623
2762,7406501.944527226
2763,17792001.81514789
2764,11296426.082970317
2765,7727864.207620155
2766,7959514.687421395
2767,7214872.568911674
2768,5031951.2736301655
2769,5101880.997162652
2770,11811086.52378569
2771,6797052.890650016
2772,6702138.260138363
2773,4825694.949668895
2774,11325217.210902555
2775,18499108.231160875
2776,12328689.14010925
2777,8842436.297550194
2778,11760098.81522633
2779,6914461.665015271
2780,6126945.71275263
2781,8928382.601543127
2782,10183870.083183013
2783,6562747.980678165
2784,23746862.751488864
2785,5958856.42716245
2786,5063629.429357556
2787,8926259.300704326
2788,6538827.847580781
2789,7244912.831095899
2790,10975762.58703892
2791,10886997.922574546
2792,6745006.653895709
2793,7693726.330262017
2794,7172225.195380263
2795,9546627.521304885
2796,3550814.2066873135
2797,4952176.866102035
2798,6328932.382087367
2799,7396892.756804729
2800,7304904.3836535625
2801,8855125.655167267
2802,11693635.209039258
2803,7833285.588591809
2804,2412420.8490201253
2805,6714268.073778017
2806,6255485.276997392
2807,6940487.829248442
2808,7451935.476986965
2809,7848561.380279388
2810,6157436.036571287
2811,15827954.351110524
2812,5921789.531926757
2813,3568837.163357767
2814,11349258.2783413
2815,6005928.499710721
2816,7792008.427712118
2817,5369892.582007735
2818,8766940.02476717
2819,5675391.888594271
2820,6373540.485164036
2821,5276036.44686717
2822,4671875.154171004
2823,8089810.390522982
2824,9898793.127201008
2825,14767236.741394384
2826,3918190.873134698
2827,10164365.477930076
2828,4125611.5418962324
2829,11959993.64615785
2830,11854072.553623589
2831,7363858.924206584
2832,7743579.00546747
2833,9714127.968879154
2834,8832110.388268521
2835,8146217.452197051
2836,16936531.22674557
2837,7986264.129782389
2838,4856975.95331463
2839,6367287.207335662
2840,13093076.481851423
2841,9752782.387763944
2842,8697564.667605849
2843,7316746.915010267
2844,7956370.054153951
2845,5709258.420343699
2846,10217653.27472095
2847,6188224.390294791
2848,5530694.554169732
2849,9048052.768325454
2850,12087635.464996183
2851,11890642.16169642
2852,6811896.242182907
2853,7106533.2513595
2854,6954197.647426987
2855,8919993.603976533
2856,4528092.949121108
2857,21292882.0188765
2858,4672198.220540009
2859,11954761.417168258
2860,6008653.57687779
2861,14445851.945866996
2862,8293012.63566326
2863,3641982.74146815
2864,9585633.380472526
2865,5965789.1435327735
2866,7195608.699660123
2867,8325871.508117293
2868,17198839.94828384
2869,7091630.31847518
2870,5748701.185436271
2871,6943805.135552349
2872,14436192.945949718
2873,15311613.93877076
2874,6246336.087198292
2875,6307328.468661555
2876,5493406.319729955
2877,10582783.6536645
2878,5796889.2840190325
2879,8062599.84566918
2880,6333446.540937447
2881,5201052.231345951
2882,7050147.84870866
2883,9878133.766671857
2884,3167145.6274040807
2885,11193096.549256943
2886,5330321.58590397
2887,9785275.383556267
2888,3344968.1145503367
2889,7690573.976418393
2890,6679245.367694784
2891,9713600.242753236
2892,18220865.85562637
2893,6732985.58239444
2894,11208680.517695153
2895,7389337.977791591
2896,6513302.17816588
2897,8176290.707262267
2898,5371822.604245978
2899,6594389.210171738
2900,7014052.295730755
2901,6318449.419341352
2902,7149106.675916337
2903,8971878.137516329
2904,24580048.000581317
2905,6288370.213130245
2906,8711368.797911303
2907,6464305.658434244
2908,4529760.450376634
2909,8368196.99682767
2910,9100935.807475423
2911,2667568.396160815
2912,10868966.420558436
2913,7699519.415977074
2914,9609056.982851442
2915,4909207.982305985
2916,7856891.456873997
2917,5344126.0332654575
2918,11725904.510415722
2919,9507353.028943304
2920,6469040.600700403
2921,10601491.272120437
2922,8827263.79779014
2923,7638133.613062256
2924,6230486.651349507
2925,12615856.656231869
2926,20849140.414315436
2927,15907400.22560083
2928,3379443.996655992
2929,9222692.507082945
2930,10710843.713573791
2931,8771310.953182109
2932,6957094.931360561
2933,7177506.227456207
2934,8811332.14285171
2935,10303246.035741711
2936,7386776.237770776
2937,5739690.045703623
2938,13080486.11428799
2939,5600324.994476305
2940,7806673.183639069
2941,23226877.761049718
2942,12793460.14803247
2943,5911764.909314783
2944,8989686.253165998
2945,8125320.438599951
2946,10080595.857666105
2947,7838812.53594487
2948,8787163.23327156
2949,2440944.1254178146
2950,9867292.101173492
2951,5626219.68958416
2952,7682547.329659163
2953,20157370.472674385
2954,5410833.922507315
2955,4697444.602510792
2956,4728191.160859013
2957,5024910.261334772
2958,6561548.510594613
2959,6464997.779139314
2960,8315526.535814391
2961,8241313.292569581
2962,6553167.165459007
2963,5799176.799721192
2964,5186470.102967177
2965,4203135.320122987
2966,5496008.814395802
2967,5177536.28704227
2968,9333721.708469175
2969,7034810.696780647
2970,14490086.051972458
2971,4959218.736553118
2972,10399602.342901323
2973,5315783.816476953
2974,7601830.509805128
2975,18301208.501160633
2976,7356645.702699898
2977,11550157.491270483
2978,10227450.893733105
2979,5579704.122980333
2980,6379860.783084902
2981,8558183.408909397
2982,7051228.847810518
2983,5838125.430887397
2984,4678953.839713254
2985,40076194.686041564
2986,11374333.623496482
2987,13368929.538113913
2988,8267981.013309608
2989,5741501.339349138
2990,13165448.237814615
2991,5673068.710784316
2992,3767172.486691908
2993,6177683.426368215
2994,3807763.1053045876
2995,12042362.440580754
2996,7802387.734718133
2997,2149177.051648916
2998,8711806.595766023
2999,9393217.686645843
3000,4897617.400610045
3001,3722305.231123482
3002,7284826.08881235
3003,7859644.64311792
3004,7248389.368872564
3005,12000220.503157651
3006,6951863.584786823
3007,9242549.740976445
3008,4809522.131186551
3009,7660518.60873962
3010,6490947.6067338
3011,17146085.04012528
3012,12182370.216011267
3013,5499231.33891046
3014,13080490.863381082
3015,10810740.322135836
3016,10207384.44515218
3017,8829886.121728387
3018,7234223.321866714
3019,8152873.678941304
3020,7610645.819230648
3021,8953414.723234264
3022,9319831.27948224
3023,12527512.53666709
3024,9673067.318434551
3025,9760465.745333469
3026,8340452.317155136
3027,8508364.103638131
3028,5490128.167028178
3029,10043100.041311817
3030,10646460.726013804
3031,7838045.799728708
3032,12529284.516671347
3033,10301034.838588525
3034,5610995.074587374
3035,6573958.030681674
3036,9123319.195271892
3037,7888965.692441154
3038,5824959.007591178
3039,17447226.70348647
3040,4996261.900540894
3041,4667130.330242233
3042,6177638.81451442
3043,8635155.922468767
3044,7929697.6847571535
3045,7258627.742156038
3046,7361502.870659719
3047,7838802.949824606
3048,4522155.183275144
3049,7533078.277706242
3050,6163185.654013708
3051,8292191.085864756
3052,10404496.401510593
3053,7697055.798667249
3054,6771989.042939283
3055,4342318.283743949
3056,6224487.159120947
3057,5528888.331007627
3058,5023330.925392238
3059,6630826.200976842
3060,4933682.324980644
3061,9590275.100918682
3062,7416376.623132346
3063,4866947.9715005765
3064,8205859.558006755
3065,9545879.496058676
3066,9511682.357036734
3067,12061960.228062099
3068,18674413.03491879
3069,9717877.926762385
3070,6174955.806663676
3071,9984901.365451043
3072,5403447.748948782
3073,10068879.289225195
3074,8542725.04302094
3075,9095607.789063154
3076,15639627.665590914
3077,8921194.219068239
3078,6573290.772212632
3079,4653907.620894627
3080,8930705.97046039
3081,15422200.671445364
3082,5637174.573165357
3083,8775269.596954439
3084,26927785.395503804
3085,9505700.562089104
3086,5516759.103531386
3087,2169598.047343553
3088,8597688.066572541
3089,7230875.964179216
3090,5337878.406177987
3091,6094648.506943839
3092,9704451.491308542
3093,10029834.418010043
3094,2100705.2056054934
3095,5125784.350945703
3096,11069368.53719532
3097,2962419.318237123
3098,6365380.631303365
3099,4207058.728869508
3100,9552629.357351717
3101,6004443.546334508
3102,6421434.480553667
3103,10249221.035249278
3104,13049479.633086035
3105,9374129.442724442
3106,8746926.179552272
3107,7013748.396057869
3108,8651268.001671312
3109,4794660.613535549
3110,4653183.634002127
3111,5222046.932255757
3112,5894828.468884048
3113,6540934.180691947
3114,9446354.142978258
3115,9223639.190892246
3116,5198778.989700759
3117,9351678.587255979
3118,7226501.60720683
3119,4200742.516902038
3120,12185942.610157304
3121,3609839.600198015
3122,7919439.799402348
3123,6774852.905447044
3124,5294514.236629098
3125,7406564.145225823
3126,5436246.492289482
3127,5047410.821427391
3128,7459402.741833386
3129,9071574.545421949
3130,4596319.312668463
3131,8600324.006357657
3132,5499725.8310192935
3133,13723612.588403115
3134,10961076.46052707
3135,7349777.950952884
3136,10671901.879515197
3137,6528251.015513009
3138,5134657.926042674
3139,4931319.951437683
3140,5101624.503157033
3141,4835829.730734001
3142,11086540.516122466
3143,6882282.89199732
3144,3547011.421513057
3145,10400561.180270752
3146,7974577.9428709615
3147,2169598.047343553
3148,8809063.967225308
3149,6595983.882353361
3150,7096330.956495673
3151,2912939.5212691664
3152,12963522.450658364
3153,4200112.702453442
3154,5061573.646619952
3155,11182830.995569743
3156,6014029.534301837
3157,11938013.428522056
3158,7383348.0604672
3159,4869083.960250398
3160,19583854.73576308
3161,9802923.50650859
3162,7197460.69730585
3163,3663465.389556437
3164,9409118.340263573
3165,10684078.043606985
3166,12217780.409826063
3167,8450925.731719336
3168,10814741.851273015
3169,4179768.904598317
3170,7585297.449626865
3171,6694019.516405143
3172,9852172.638644384
3173,6219692.905503688
3174,6949285.573903086
3175,6255596.341209658
3176,6768193.318492488
3177,6537808.73805313
3178,8960654.486948626
3179,6370507.875922179
3180,7028388.708797475
3181,5029188.497067246
3182,4607518.45104837
3183,8376668.028576355
3184,9518062.373973971
3185,8327162.887252113
3186,8139821.943590943
3187,3485886.8353207465
3188,9072772.542188143
3189,8226166.7891983595
3190,7934023.357995628
3191,9787513.263208492
3192,5429123.080024741
3193,4211458.128585297
3194,8914242.770458713
3195,16149428.286149759
3196,5198951.943057029
3197,6319280.799355656
3198,17610238.152533177
3199,12167790.32135219
3200,6275447.625557794
3201,10326470.970888337
3202,5039924.635617201
3203,6086071.904801073
3204,9588374.812442258
3205,12305696.417424612
3206,8769466.083097713
3207,10511523.45861483
3208,9043797.434785843
3209,7972485.23407476
3210,4584600.0289914105
3211,7858515.843420511
3212,9254316.93756325
3213,7579792.472489099
3214,14623780.327697879
3215,11638366.165464904
3216,5333142.986139809
3217,11911340.092304477
3218,6454171.871424662
3219,8432894.158345973
3220,6848912.281383666
3221,6819570.40806066
3222,7633081.918241012
3223,4707659.890195438
3224,6965273.615007298
3225,11535892.207713947
3226,4257933.19076097
3227,7821939.6833720235
3228,6026231.678681165
3229,8343322.456950929
3230,4357982.234048245
3231,9447987.839413634
3232,8375240.669998218
3233,5463019.826490135
3234,3202642.897968002
3235,7087835.105670866
3236,5939211.728923949
3237,11153074.315332292
3238,11460421.32162294
3239,6967442.464612179
3240,5305602.316608987
3241,7881730.368720975
3242,6390745.386947695
3243,11143606.282607386
3244,4341326.045845476
3245,6769593.782537569
3246,4693321.95253665
3247,6404677.41514869
3248,4273934.901433231
3249,5680557.242194452
3250,5950491.482433453
3251,4899737.028867577
3252,7549737.677387702
3253,11038215.709144095
3254,7153130.4006968355
3255,5898024.597258088
3256,6021283.918368467
3257,14824800.045823807
3258,7458994.760762059
3259,3878080.245822157
3260,8986957.462921461
3261,7518341.502547875
3262,5664425.94198832
3263,13629607.934402123
3264,4430245.424900982
3265,7539077.989380623
3266,4706585.5884002615
3267,11857578.824901897
3268,6543775.68696018
3269,7776125.010674177
3270,5243012.848972238
3271,2191838.5698567755
3272,9375925.775243914
3273,8432509.159254551
3274,6307704.676685344
3275,4931277.295723423
3276,10623638.893275881
3277,6136479.226000295
3278,5021900.000795325
3279,11499137.539619362
3280,8854183.824974494
3281,9812103.530983733
3282,8638946.2828316
3283,6496769.903215349
3284,5935769.785000382
3285,3198832.9662633836
3286,4641004.512116889
3287,6442916.947660948
3288,5983811.581161232
3289,5308521.057092219
3290,5878886.873202362
3291,6036203.56749466
3292,6247989.573212848
3293,12878638.091665443
3294,5738223.29625493
3295,8847973.142525565
3296,3717871.118152194
3297,6312129.877051654
3298,9281027.807103552
3299,6251731.316095116
3300,6390775.848234488
3301,4158181.5532197133
3302,6437550.658720749
3303,7254125.117265786
3304,9094307.756810885
3305,11721598.7653158
3306,12923864.220089959
3307,7618435.81135407
3308,4839617.173542375
3309,7558244.094493295
3310,7230550.697903093
3311,12659857.220813597
3312,7886729.183058876
3313,7240220.777660475
3314,5355583.557942862
3315,7301621.309461082
3316,6561098.333273628
3317,8490597.719148813
3318,5469213.601008503
3319,11738373.259058706
3320,4648358.746671569
3321,6427517.273429257
3322,8682964.825977974
3323,13081002.69155024
3324,8283838.998356429
3325,4260905.798352752
3326,6961279.558151298
3327,7500232.64112229
3328,6821027.921253529
3329,6760529.048271187
3330,11411707.318131998
3331,4790646.758152858
3332,6556199.222003419
3333,10312055.768113973
3334,5962793.317566827
3335,23848325.622258503
3336,8008468.996339431
3337,10646125.400436133
3338,9938851.429893114
3339,4305439.475737101
3340,14009127.634413185
3341,14117311.624856297
3342,5037119.210407025
3343,10666605.280916667
3344,6989289.221591788
3345,4968852.306768842
3346,6331076.897878923
3347,8449896.015225017
3348,4361105.2320572715
3349,5435738.412729828
3350,9257554.26136764
3351,8868931.54421931
3352,9487749.113123355
3353,6717687.220531125
3354,6072512.782699597
3355,11306521.815562954
3356,4763129.5608504275
3357,9533745.475873675
3358,6753416.214094351
3359,8565274.75845135
3360,6654740.902986666
3361,7813479.360123054
3362,6426107.920035875
3363,7136070.351069632
3364,8084036.602405656
3365,7865040.780303291
3366,11042440.831165593
3367,12571189.749640418
3368,13280121.396143492
3369,6717925.683214391
3370,4764863.891838586
3371,5260388.500722191
3372,6067409.02155093
3373,6500713.2472028835
3374,7643665.557496448
3375,13454496.040113086
3376,5939455.441265107
3377,5820709.08688974
3378,7900854.05613887
3379,10614816.509243568
3380,6053134.117145993
3381,6718668.207488235
3382,2022877.2818740832
3383,8693184.216875013
3384,9468945.771482361
3385,10691014.99395299
3386,3082778.4692163914
3387,4789475.375634374
3388,5166658.225843334
3389,4133735.143698009
3390,6522458.49831873
3391,4661478.193479858
3392,6523659.364992265
3393,6012353.960186008
3394,11981912.730267115
3395,10869501.659079833
3396,6093778.634123661
3397,8880468.583989402
3398,8307119.781385798
3399,8352230.96156676
3400,4902334.612412211
3401,12498929.06076046
3402,8984468.584379772
3403,8517038.522655623
3404,5759941.48702365
3405,17712859.946416885
3406,6186141.117922224
3407,9084943.38641593
3408,7028422.804916295
3409,4576827.411009779
3410,7263759.938331445
3411,6999259.986109819
3412,10077556.448831497
3413,8534830.329275811
3414,14382313.901290528
3415,8101297.1906614285
3416,7206810.543949867
3417,7381659.936130793
3418,4282193.603966276
3419,9644577.934807168
3420,5747355.974575122
3421,5777340.043498395
3422,5202786.107316279
3423,4980593.558768435
3424,6356415.172081262
3425,10705049.002502255
3426,12822090.770174434
3427,8465523.685829949
3428,7568589.497048746
3429,6224384.983041445
3430,7317225.22900931
3431,6954303.816462507
3432,6881728.669363862
3433,3366495.498413874
3434,3216829.1555044237
3435,6855633.574745903
3436,4971504.737414191
3437,6205694.707192849
3438,4056574.651489511
3439,6673926.489237615
3440,3443240.3285934646
3441,26519195.340904046
3442,6841164.271183126
3443,5678064.722346757
3444,10278934.590195686
3445,8036846.764378198
3446,3314980.675030055
3447,4952084.214435257
3448,5405851.324096513
3449,12736851.604723843
3450,6194651.839798893
3451,11074714.524411784
3452,6106023.227147146
3453,10975423.423670521
3454,8641228.685080122
3455,8990740.844596043
3456,6379671.9969175495
3457,6767101.067781255
3458,6444240.32495008
3459,7808953.458908199
3460,5127157.004374942
3461,2856501.098528085
3462,5763679.355337362
3463,6604044.777370776
3464,11678822.93009739
3465,7338690.761765889
3466,15596195.818492213
3467,8573195.220255505
3468,13586943.903655011
3469,8102142.041665266
3470,7380225.887924926
3471,19793326.8977368
3472,6414608.463576549
3473,9414280.933665756
3474,6649359.888567427
3475,6007547.030155074
3476,6194874.132849633
3477,5422094.752016849
3478,10330068.908979665
3479,8143300.728010417
3480,21150734.303345863
3481,7271274.10511181
3482,13592671.758104308
3483,3824927.8100617384
3484,3952636.4415090415
3485,6564341.326660501
3486,6689218.385297546
3487,8052657.184720438
3488,5831022.811703523
3489,7803888.978460001
3490,7158713.966484295
3491,3398243.3632581374
3492,5258469.400206554
3493,8627665.897774834
3494,10056698.65452717
3495,4615058.067151318
3496,5162424.06074031
3497,6223154.909493185
3498,10197877.824430196
3499,7261510.707183054
3500,2310890.3847997836
3501,11777319.801102906
3502,15528645.047768733
3503,6679887.153660092
3504,9888125.829651553
3505,6920372.988664863
3506,18675574.147486147
3507,5943041.590509641
3508,4983789.719991054
3509,3604151.581567367
3510,5326909.622481445
3511,7771304.073014685
3512,7438583.444639392
3513,6164736.383495649
3514,3058741.5097392346
3515,8305613.109489085
3516,3110577.2287687184
3517,4899761.879350982
3518,2912939.5212691664
3519,14711453.184259823
3520,9316594.16762198
3521,7256893.442395848
3522,8585898.76790719
3523,7567982.612725074
3524,8923712.187156992
3525,5450911.182015694
3526,5590520.488939176
3527,12097969.809122002
3528,8602473.99534052
3529,5360768.778397633
3530,5857874.762560292
3531,6856053.204918421
3532,16002251.706683869
3533,7955168.195892671
3534,6759536.9526219545
3535,8742108.302111665
3536,6593757.465685078
3537,4973751.78384365
3538,9727376.03478956
3539,8469831.971192146
3540,9765759.12970947
3541,7208265.977749371
3542,3404459.074903435
3543,13022024.691437768
3544,11106336.26208399
3545,8574869.204598585
3546,7442473.952292063
3547,9021977.583417308
3548,5359076.94691951
3549,7964111.893630713
3550,5841757.711216266
3551,6264713.27104375
3552,11978317.146376628
3553,8408399.149522105
3554,7030566.340087621
3555,2966752.9972640644
3556,4914809.854960312
3557,16020449.829625905
3558,12191006.82560739
3559,8185644.664127766
3560,6851170.9319941895
3561,5540151.124360485
3562,7726483.20583815
3563,6123949.174557164
3564,3865557.508004951
3565,5581794.273262257
3566,10408481.353830023
3567,4972386.926757115
3568,9932884.056820365
3569,4652393.548859759
3570,5275858.208231553
3571,9708472.364340156
3572,6298606.23705104
3573,7149437.499940312
3574,11143583.531195637
3575,3658474.874044185
3576,9615012.449197602
3577,8048780.151982391
3578,6012751.770710511
3579,10364258.462760456
3580,9518713.9651981
3581,5293100.4004947925
3582,4761830.646989922
3583,5168706.889116409
3584,8657183.791332133
3585,7935762.424902791
3586,4217876.994721141
3587,7048100.947945535
3588,3622410.1860675532
3589,8534853.31050793
3590,3545064.4532942176
3591,6404649.017645503
3592,4252081.791306818
3593,6692798.928435539
3594,12006084.053071976
3595,5122799.182753541
3596,7216209.001710259
3597,5277457.096714728
3598,9633576.385093493
3599,7428712.128300092
3600,10902968.44967445
3601,6829539.625914704
3602,6347346.574920679
3603,5581088.410828136
3604,10472611.85642854
3605,9126076.051647758
3606,7021621.698019479
3607,6040502.590140093
3608,6548739.704338242
3609,6976137.334804963
3610,7272675.6119682025
3611,7386250.346140621
3612,8278473.405603358
3613,6393317.869996035
3614,5538684.531826377
3615,6176195.2537184805
3616,7842407.41989848
3617,7822542.269844924
3618,6678968.08455477
3619,5369670.531480488
3620,0.21695352878483387
3621,3555101.0523498873
3622,8615833.803048484
3623,15085271.842965512
3624,9017230.910408549
3625,9085296.184622834
3626,6315148.042340338
3627,8517595.308933487
3628,6410632.4364966685
3629,7789759.394668697
3630,2169598.047343553
3631,5878903.677952932
3632,6986979.42286229
3633,7553791.146319955
3634,5703490.254148588
3635,11257887.498723457
3636,7143364.681294469
3637,4989570.480470424
3638,8715667.090259328
3639,6593691.962645939
3640,6764325.43099015
3641,3305237.3438063376
3642,8489176.079543767
3643,7502739.817476823
3644,4540998.246285272
3645,8899399.441950014
3646,3644434.5218550614
3647,3913156.3750018044
3648,5225628.150768463
3649,4077131.4911069092
3650,7293757.147507194
3651,4610181.94699999
3652,0.4076865452074187
3653,3523244.4096970805
3654,8525384.546651648
3655,6602301.387760699
3656,6117801.171661154
3657,18817036.086814966
3658,8515636.969556864
3659,13447681.267099202
3660,7423309.312242208
3661,6813582.613355917
3662,8842921.890436262
3663,6318746.55407573
3664,6667108.550167511
3665,8445998.37685435
3666,6637736.304069638
3667,8168696.100093347
3668,7171958.321666499
3669,5393430.915074269
3670,10105950.06320641
3671,5031121.900696236
3672,10802898.406110045
3673,9089262.57492103
3674,6412491.898764318
3675,5648226.779606614
3676,15411555.391286219
3677,6106504.24923497
3678,10822072.527993662
3679,4798964.818202042
3680,8984181.014721947
3681,4706474.44386505
3682,5829563.24652808
3683,8820200.599868381
3684,5724870.275738417
3685,12773864.073359612
3686,7900607.0262109
3687,3890059.9213954206
3688,0.3230237811194404
3689,7409449.10719657
3690,3613506.9564869003
3691,10170130.216334142
3692,5178047.966981539
3693,8860840.729205878
3694,8800499.800345134
3695,7483396.613348167
3696,7831154.901404776
3697,6037812.909677729
3698,6900852.019259255
3699,9586794.441870783
3700,4465473.950673873
3701,5069582.876869921
3702,5452076.819416233
3703,7136982.8994859215
3704,9227839.6895019
3705,6563466.900809905
3706,9069194.145414144
3707,4880469.076183777
3708,7230550.697903093
3709,4917281.964770104
3710,6423582.424789507
3711,7576177.922067869
3712,11263485.484806547
3713,5990697.131061014
3714,3283726.7209512293
3715,10417589.119149337
3716,7411894.274406441
3717,10884552.667654205
3718,7918001.24078928
3719,5418477.998750999
3720,7989559.263586251
3721,9370275.755733008
3722,3774133.9051394835
3723,6586683.141643989
3724,5717016.784856441
3725,6649671.3329844065
3726,9449446.069245012
3727,5044286.988882667
3728,11254318.287046677
3729,8076688.55709176
3730,8250090.412765345
3731,8915781.170048
3732,4212258.690323133
3733,2993784.2826381256
3734,9950570.366269313
3735,6673897.191013153
3736,13730062.112347372
3737,7905086.142831562
3738,5824384.762733478
3739,12125834.000474494
3740,8055411.536076836
3741,3680598.2828239463
3742,16092394.637815297
3743,6882029.391793568
3744,5726742.511313387
3745,4030585.1067319964
3746,5088467.988979926
3747,4930548.568054259
3748,6826232.283029846
3749,3811396.807840672
3750,8072040.427554725
3751,7292504.137732647
3752,7487191.479881556
3753,7533110.062867771
3754,10013102.704949362
3755,7064913.370423147
3756,4294621.455902686
3757,7742670.747792897
3758,5298706.073390749
3759,13743462.64097255
3760,4449843.395455404
3761,5306784.390748822
3762,6795691.851828409
3763,18170392.025966432
3764,10628708.438149935
3765,6181554.388166588
3766,5002827.512785585
3767,4809162.595755668
3768,5679002.3838014
3769,7311738.451039122
3770,4226762.308226526
3771,6323623.756901088
3772,8183570.680979871
3773,17029239.648828417
3774,5516348.9817941785
3775,4958047.088785759
3776,5421989.013138515
3777,7766448.637060379
3778,9401155.985231945
3779,7200722.5302842455
3780,10235503.26310228
3781,5250549.389767264
3782,14234208.342564728
3783,7209181.553722182
3784,6824556.507101375
3785,13622645.43114686
3786,5527229.658202579
3787,7657547.853421252
3788,6872041.018092047
3789,5686932.876409587
3790,6101920.143020199
3791,0.32521466007707367
3792,5246483.493641504
3793,9201781.60397516
3794,10941660.050817303
3795,6428999.655108177
3796,12341837.170237606
3797,5806344.563150004
3798,10969172.977662792
3799,4847254.725589245
3800,7665071.0158027215
3801,7856519.663923632
3802,10021694.837421544
3803,18518436.051882807
3804,3294031.2530306205
3805,13281899.927100765
3806,7166259.025308286
3807,3017902.024084777
3808,6144412.820591385
3809,11132685.673597986
3810,9095361.318309309
3811,4966993.929257457
3812,6302938.581867171
3813,6948449.288186398
3814,5048279.813382965
3815,12715729.3426622
3816,7187111.2820563065
3817,9003625.803999908
3818,3700272.096876505
3819,20298809.037967373
3820,17479932.705585983
3821,9339028.800847914
3822,8404253.382377341
3823,6131605.13139366
3824,9456487.90484676
3825,8415730.988251127
3826,7084670.411590817
3827,9756090.37283493
3828,5306184.762766846
3829,9059458.567280062
3830,7269157.069820239
3831,11510298.105450904
3832,7220216.91859266
3833,10865441.389748946
3834,9175702.680016058
3835,6142518.50164162
3836,7467644.246517494
3837,8114412.597252417
3838,3817467.9115009345
3839,10911903.500487683
3840,7901910.627969625
3841,17438387.559717063
3842,8226433.633067467
3843,8384751.68536888
3844,6159452.766471508
3845,3612783.023529581
3846,7945461.339025919
3847,3014911.5217755893
3848,3669044.34138577
3849,5950491.482433453
3850,9922202.39513919
3851,5344126.0332654575
3852,7257605.985197184
3853,9139807.09517173
3854,15480567.910513122
3855,10958548.804236295
3856,9083945.143684717
3857,9030516.093911342
3858,7636965.555880995
3859,5532170.546463863
3860,5552712.183996332
3861,10623541.629365621
3862,6809553.039015362
3863,5664525.789597304
3864,8310235.26452898
3865,14491794.75887836
3866,9542004.94694545
3867,6525280.755457737
3868,8814159.348867238
3869,5257431.678504777
3870,10409298.203878758
3871,14069426.870050907
3872,7173124.206930166
3873,5553547.465480677
3874,5386741.365251112
3875,3862589.03051553
