,index,id,price_doc
3603,3603,34077,4746386.4790636385
3604,3604,34078,11107338.309788987
3605,3605,34079,8700738.479001692
3606,3606,34080,7198927.349500551
3607,3607,34081,6817927.197371663
3608,3608,34082,6489930.177630079
3609,3609,34083,7486737.5712747
3610,3610,34084,7101650.5661241
3611,3611,34085,7270428.889651414
3612,3612,34086,7785283.336339527
3613,3613,34087,6138865.446771175
3614,3614,34088,5756885.379151832
3615,3615,34089,5697866.42349484
3616,3616,34090,6369999.564003746
3617,3617,34091,7258091.148655482
3618,3618,34092,6004817.446147665
3619,3619,34093,5393318.014627428
3620,3620,34094,6511132.937705472
3621,3621,34095,3301380.9457628867
3622,3622,34096,8809957.607851038
3623,3623,34097,14025232.698775142
3624,3624,34098,8326120.07119917
3625,3625,34099,8620432.970394816
3626,3626,34100,5139103.249432473
3627,3627,34101,8409122.519457141
3628,3628,34102,6418316.488627769
3629,3629,34103,7636658.414942513
3630,3630,34104,2000232.5414210586
3631,3631,34105,4406557.995495749
3632,3632,34106,7389851.813940122
3633,3633,34107,7301791.191647868
3634,3634,34108,5843070.380579546
3635,3635,34109,11572496.357105125
3636,3636,34110,6974896.051596246
3637,3637,34111,4990284.499420492
3638,3638,34112,8333605.222333372
3639,3639,34113,6164629.5798201915
3640,3640,34114,7110029.241948211
3641,3641,34115,2915589.758910121
3642,3642,34116,8622768.533920446
3643,3643,34117,7803878.176677174
3644,3644,34118,4528071.754106014
3645,3645,34119,8325467.390598729
3646,3646,34120,3497900.606034543
3647,3647,34121,3830404.9817615175
3648,3648,34122,4352554.184002422
3649,3649,34123,3864263.124930299
3650,3650,34124,7824279.428642403
3651,3651,34125,4301933.14538153
3652,3652,34126,11946651.670571037
3653,3653,34127,3513058.709726997
3654,3654,34128,8220976.878699448
3655,3655,34129,5826657.50399635
3656,3656,34130,5647487.777976453
3657,3657,34131,14408905.63918105
3658,3658,34132,9229730.64701496
3659,3659,34133,13545149.625540797
3660,3660,34134,6611371.507790732
3661,3661,34135,7082766.351925768
3662,3662,34136,9694747.29895429
3663,3663,34137,6656422.280055967
3664,3664,34138,6602820.653677728
3665,3665,34139,8406332.347174793
3666,3666,34140,6832616.082399188
3667,3667,34141,8003551.130265567
3668,3668,34142,7688550.382933539
3669,3669,34143,4675125.225766439
3670,3670,34144,10245295.950262303
3671,3671,34145,4666625.538928069
3672,3672,34146,11094293.108420067
3673,3673,34147,9639897.250733562
3674,3674,34148,5846082.2231588615
3675,3675,34149,5178167.493829542
3676,3676,34150,13365169.537767412
3677,3677,34151,6047150.163550713
3678,3678,34152,11490225.67466493
3679,3679,34153,4266705.401552482
3680,3680,34154,8805238.232889231
3681,3681,34155,4557911.337993819
3682,3682,34156,5652122.573326529
3683,3683,34157,9504576.309789093
3684,3684,34158,5335401.186887774
3685,3685,34159,13559703.734358998
3686,3686,34160,7090396.2729128385
3687,3687,34161,3680106.581346908
3688,3688,34162,9235467.519315746
3689,3689,34163,6737665.573226146
3690,3690,34164,3533874.2295133495
3691,3691,34165,8958735.886502272
3692,3692,34166,5220437.321487651
3693,3693,34167,8518566.969557881
3694,3694,34168,8484060.112429962
3695,3695,34169,7543911.217164454
3696,3696,34170,7325820.967109115
3697,3697,34171,6117701.566047898
3698,3698,34172,7125707.783841576
3699,3699,34173,9986598.892495498
3700,3700,34174,4379876.253037706
3701,3701,34175,4816661.757542189
3702,3702,34176,5132242.350283428
3703,3703,34177,6766554.587036013
3704,3704,34178,8802278.476034256
3705,3705,34179,5919668.341765373
3706,3706,34180,9003987.935550531
3707,3707,34181,4535133.368015765
3708,3708,34182,7415690.975951029
3709,3709,34183,4472638.203672163
3710,3710,34184,6540062.777890037
3711,3711,34185,8023163.159726142
3712,3712,34186,10218063.71762424
3713,3713,34187,5404768.13218991
3714,3714,34188,3195197.1167740785
3715,3715,34189,9548261.161825007
3716,3716,34190,7162899.874191033
3717,3717,34191,10802494.31412539
3718,3718,34192,7824960.850990655
3719,3719,34193,5033856.921150305
3720,3720,34194,7575529.9249276575
3721,3721,34195,9230306.185201863
3722,3722,34196,3898221.405044094
3723,3723,34197,5998037.385412857
3724,3724,34198,5935080.788209698
3725,3725,34199,6367234.175804086
3726,3726,34200,9366317.111571949
3727,3727,34201,5121172.31468509
3728,3728,34202,11765252.488375248
3729,3729,34203,8727469.647901304
3730,3730,34204,8310268.38069098
3731,3731,34205,8833279.203240253
3732,3732,34206,4664964.349662404
3733,3733,34207,3117705.171480897
3734,3734,34208,10459786.021643681
3735,3735,34209,6924379.944586066
3736,3736,34210,12448838.882088056
3737,3737,34211,7395809.985779554
3738,3738,34212,5420322.6166366665
3739,3739,34213,11696024.890523167
3740,3740,34214,8503822.027539833
3741,3741,34215,4171216.0372361974
3742,3742,34216,13604877.2311534
3743,3743,34217,6871282.880149371
3744,3744,34218,5298378.348000778
3745,3745,34219,4262294.488744857
3746,3746,34220,4784414.542725502
3747,3747,34221,4585310.388055834
3748,3748,34222,7431982.292783956
3749,3749,34223,3488239.517509833
3750,3750,34224,8216228.064326366
3751,3751,34225,6900398.736548322
3752,3752,34226,7646982.165196553
3753,3753,34227,6962219.444171746
3754,3754,34228,9801689.97324328
3755,3755,34229,6851376.510014347
3756,3756,34230,4309049.651233736
3757,3757,34231,8008853.521913281
3758,3758,34232,5210081.074185573
3759,3759,34233,13473158.744815508
3760,3760,34234,4242061.854098421
3761,3761,34235,5229260.820748065
3762,3762,34236,6667134.456174139
3763,3763,34237,16574567.912693216
3764,3764,34238,11192475.83938224
3765,3765,34239,6019801.653617261
3766,3766,34240,5099261.69059144
3767,3767,34241,3978412.1655988833
3768,3768,34242,5856408.033346711
3769,3769,34243,5592427.83776859
3770,3770,34244,3815628.1966195344
3771,3771,34245,6163895.854175653
3772,3772,34246,8329677.141729883
3773,3773,34247,15107361.268870622
3774,3774,34248,4955507.34596088
3775,3775,34249,4688739.0688084755
3776,3776,34250,5658725.63695289
3777,3777,34251,7635775.032273016
3778,3778,34252,9803216.544691846
3779,3779,34253,7334541.120604155
3780,3780,34254,8084082.838579249
3781,3781,34255,5582779.484872358
3782,3782,34256,13975370.650251592
3783,3783,34257,7062949.571651228
3784,3784,34258,6579569.926593486
3785,3785,34259,13063924.384303927
3786,3786,34260,5739866.0457248585
3787,3787,34261,7980492.378554676
3788,3788,34262,6775990.558926448
3789,3789,34263,5916965.70145231
3790,3790,34264,5933357.730805151
3791,3791,34265,9723946.990167063
3792,3792,34266,4375415.652375842
3793,3793,34267,9780988.906424547
3794,3794,34268,11384562.616616331
3795,3795,34269,7811738.146408706
3796,3796,34270,12199568.376885597
3797,3797,34271,5171668.070933756
3798,3798,34272,12397910.37464365
3799,3799,34273,5070212.008952298
3800,3800,34274,7756004.900433358
3801,3801,34275,5971678.408522351
3802,3802,34276,9974544.646545434
3803,3803,34277,16157910.770633822
3804,3804,34278,3184988.159604137
3805,3805,34279,12659235.216557672
3806,3806,34280,6648066.383590409
3807,3807,34281,3357022.3823393094
3808,3808,34282,5697362.870819232
3809,3809,34283,12838186.279176416
3810,3810,34284,10389792.070758374
3811,3811,34285,4614187.636666354
3812,3812,34286,6296181.893526605
3813,3813,34287,6918181.409256385
3814,3814,34288,5418509.548720292
3815,3815,34289,12590452.169101689
3816,3816,34290,7024684.972470347
3817,3817,34291,7107764.629446175
3818,3818,34292,3628738.7071375055
3819,3819,34293,18272158.327144437
3820,3820,34294,15753157.126772871
3821,3821,34295,9438301.802985853
3822,3822,34296,7501809.779040529
3823,3823,34297,5486990.325465197
3824,3824,34298,9502583.638491604
3825,3825,34299,7678937.910244899
3826,3826,34300,8484819.03524081
3827,3827,34301,9439631.110566562
3828,3828,34302,5043769.554591724
3829,3829,34303,8925984.679351492
3830,3830,34304,7348598.157529694
3831,3831,34305,11065532.3183784
3832,3832,34306,8211271.851775718
3833,3833,34307,10663246.478069952
3834,3834,34308,9639351.302249564
3835,3835,34309,6178426.827183776
3836,3836,34310,7539455.675823875
3837,3837,34311,8810679.849682158
3838,3838,34312,3855598.364860611
3839,3839,34313,11015678.12529761
3840,3840,34314,7856051.502410002
3841,3841,34315,11682135.844787626
3842,3842,34316,7486012.625547223
3843,3843,34317,6749646.96958158
3844,3844,34318,5900804.764067196
3845,3845,34319,3616501.878108846
3846,3846,34320,8229615.494816857
3847,3847,34321,2831110.505919609
3848,3848,34322,4004617.229904384
3849,3849,34323,6118272.091768722
3850,3850,34324,9225563.886668902
3851,3851,34325,5030527.554712218
3852,3852,34326,7501270.438532397
3853,3853,34327,8490246.86743306
3854,3854,34328,14377746.482265318
3855,3855,34329,11656201.250908628
3856,3856,34330,8787684.164119752
3857,3857,34331,8506677.860585844
3858,3858,34332,7545882.644354627
3859,3859,34333,5536478.786083189
3860,3860,34334,5819692.062540692
3861,3861,34335,9641310.142994128
3862,3862,34336,7210060.054598351
3863,3863,34337,6304567.163600526
3864,3864,34338,9223851.00569412
3865,3865,34339,13526035.710869147
3866,3866,34340,9786521.82117715
3867,3867,34341,7196073.793143502
3868,3868,34342,7187462.165955143
3869,3869,34343,4429475.898215929
3870,3870,34344,11740813.94081642
3871,3871,34345,13007145.395901099
3872,3872,34346,7135602.020094031
3873,3873,34347,5252847.257905702
3874,3874,34348,5711861.021889794
3875,3875,34349,4098818.53309546
3876,3876,34350,7514458.96489752
3877,3877,34351,3499559.001585783
3878,3878,34352,8459038.49105369
3879,3879,34353,9600119.24421572
3880,3880,34354,3649464.205812908
3881,3881,34355,8317501.053335354
3882,3882,34356,9527968.922468452
3883,3883,34357,6219221.719348081
3884,3884,34358,6954182.662651475
3885,3885,34359,6887405.474815945
3886,3886,34360,15661827.693103516
3887,3887,34361,7447293.769822973
3888,3888,34362,4516775.033362296
3889,3889,34363,4208737.8455002075
3890,3890,34364,5826139.601688789
3891,3891,34365,5322375.542873935
3892,3892,34366,7422850.631874758
3893,3893,34367,10276800.87279279
3894,3894,34368,4772670.592360815
3895,3895,34369,6892034.300887989
3896,3896,34370,6534931.3203055
3897,3897,34371,7275379.403469289
3898,3898,34372,4431706.5711954255
3899,3899,34373,9962442.379673686
3900,3900,34374,7734113.938051308
3901,3901,34375,6039108.709280166
3902,3902,34376,10443241.358719403
3903,3903,34377,4087977.1806046753
3904,3904,34378,5578602.234200749
3905,3905,34379,8841924.670973765
3906,3906,34380,8705256.226210188
3907,3907,34381,5439069.369491754
3908,3908,34382,4022904.464426631
3909,3909,34383,7804023.610512677
3910,3910,34384,9590220.42817894
3911,3911,34385,4159312.1018650765
3912,3912,34386,8603009.417645754
3913,3913,34387,5121471.884454808
3914,3914,34388,8583452.499312084
3915,3915,34389,6010616.763554892
3916,3916,34390,6965621.629957385
3917,3917,34391,6223961.396973075
3918,3918,34392,5352504.943913459
3919,3919,34393,5641230.42615617
3920,3920,34394,4749678.432243869
3921,3921,34395,7998084.156253716
3922,3922,34396,13114265.802321803
3923,3923,34397,2897034.9709238033
3924,3924,34398,9910200.385895906
3925,3925,34399,12383704.198308993
3926,3926,34400,10477938.510236798
3927,3927,34401,4434447.315366282
3928,3928,34402,5123998.448689463
3929,3929,34403,6710930.363231473
3930,3930,34404,8877154.702245826
3931,3931,34405,11805932.114659064
3932,3932,34406,8551968.264116641
3933,3933,34407,5166164.241931689
3934,3934,34408,2885462.1347043375
3935,3935,34409,7434641.875918645
3936,3936,34410,12087122.127973225
3937,3937,34411,7434975.534085816
3938,3938,34412,6401978.787501497
3939,3939,34413,6824954.352120581
3940,3940,34414,13405366.261124715
3941,3941,34415,2725284.2955242526
3942,3942,34416,8982143.757500086
3943,3943,34417,6900856.729485588
3944,3944,34418,4551611.255644193
3945,3945,34419,7714790.208909504
3946,3946,34420,7789378.835566215
3947,3947,34421,3142136.366692438
3948,3948,34422,5511173.368000191
3949,3949,34423,4922438.217350626
3950,3950,34424,7997269.59780379
3951,3951,34425,5573261.231314637
3952,3952,34426,4501623.694218469
3953,3953,34427,6307728.098638566
3954,3954,34428,7523038.473480592
3955,3955,34429,7876747.826515061
3956,3956,34430,8567166.052936554
3957,3957,34431,5609073.294762773
3958,3958,34432,5917293.840276641
3959,3959,34433,3193399.1746324655
3960,3960,34434,5731831.995438734
3961,3961,34435,5745231.713958572
3962,3962,34436,7780899.168335224
3963,3963,34437,4780813.15462363
3964,3964,34438,4579158.045198959
3965,3965,34439,6628223.793026889
3966,3966,34440,7396289.2960127825
3967,3967,34441,8963190.41590778
3968,3968,34442,7749043.026687702
3969,3969,34443,4198472.800637458
3970,3970,34444,5876699.4552599285
3971,3971,34445,8417056.723607522
3972,3972,34446,7390319.596722313
3973,3973,34447,13636211.626053922
3974,3974,34448,5582573.30822094
3975,3975,34449,10173833.546296671
3976,3976,34450,6136521.338001653
3977,3977,34451,6021616.685651234
3978,3978,34452,8468961.067122767
3979,3979,34453,6973126.657431889
3980,3980,34454,7822259.204242301
3981,3981,34455,7031573.797513744
3982,3982,34456,6297947.862928815
3983,3983,34457,10362166.948419308
3984,3984,34458,5612575.850796412
3985,3985,34459,9376830.030521937
3986,3986,34460,7169564.0316063315
3987,3987,34461,6388199.8676415235
3988,3988,34462,6638403.916787092
3989,3989,34463,5732000.819667217
3990,3990,34464,7429353.7095112465
3991,3991,34465,15959037.554765578
3992,3992,34466,2887046.937121909
3993,3993,34467,8273604.070190671
3994,3994,34468,9869284.57284647
3995,3995,34469,6277139.18594801
3996,3996,34470,5477083.361739434
3997,3997,34471,8323164.5691508185
3998,3998,34472,6840533.621395449
3999,3999,34473,3728676.751611942
4000,4000,34474,11944488.336544896
4001,4001,34475,6164845.559014356
4002,4002,34476,7114783.020041191
4003,4003,34477,9289903.01359637
4004,4004,34478,12728656.953333665
4005,4005,34479,6962006.546326068
4006,4006,34480,7648008.55368315
4007,4007,34481,12721245.877602048
4008,4008,34482,10159060.510405308
4009,4009,34483,9313156.844900304
4010,4010,34484,9282796.51626524
4011,4011,34485,4305947.842947987
4012,4012,34486,12205478.479430279
4013,4013,34487,10352710.260547528
4014,4014,34488,6061734.630737416
4015,4015,34489,6694319.1583417
4016,4016,34490,8882351.028534256
4017,4017,34491,7161681.622728473
4018,4018,34492,4069897.962845668
4019,4019,34493,4006236.382022737
4020,4020,34494,8173387.368699934
4021,4021,34495,5702297.97994088
4022,4022,34496,7909297.911125754
4023,4023,34497,5217159.231185996
4024,4024,34498,7502630.709616001
4025,4025,34499,10974369.44519799
4026,4026,34500,7783932.64886973
4027,4027,34501,12675431.567164572
4028,4028,34502,5007333.62951755
4029,4029,34503,8422452.56574694
4030,4030,34504,9258982.80471566
4031,4031,34505,6171535.824127174
4032,4032,34506,12627131.540601317
4033,4033,34507,4542661.306013595
4034,4034,34508,13236176.22154905
4035,4035,34509,6550841.781869079
4036,4036,34510,14547090.108516661
4037,4037,34511,9140970.102035822
4038,4038,34512,12159267.665043013
4039,4039,34513,6099009.742798081
4040,4040,34514,5602443.952721961
4041,4041,34515,3970758.772657721
4042,4042,34516,2071066.2392792082
4043,4043,34517,7832568.79106465
4044,4044,34518,5612102.238872677
4045,4045,34519,8058743.276937716
4046,4046,34520,3829392.145023479
4047,4047,34521,23446874.428685088
4048,4048,34522,8003744.742872127
4049,4049,34523,5869325.700563975
4050,4050,34524,8243670.932923979
4051,4051,34525,5548099.509231474
4052,4052,34526,7240226.453964621
4053,4053,34527,6120154.57346825
4054,4054,34528,17212703.288741175
4055,4055,34529,11352095.735991733
4056,4056,34530,8780040.272721669
4057,4057,34531,4494530.3771898
4058,4058,34532,3825505.892432003
4059,4059,34533,6027780.783679795
4060,4060,34534,9205614.835354049
4061,4061,34535,2918905.717053468
4062,4062,34536,8015091.777878336
4063,4063,34537,3157937.572709418
4064,4064,34538,7395102.030570566
4065,4065,34539,7033309.7832724955
4066,4066,34540,7832317.570460562
4067,4067,34541,10245044.41425728
4068,4068,34542,6369911.47025037
4069,4069,34543,6619211.894504339
4070,4070,34544,5645843.083606274
4071,4071,34545,5003086.355288066
4072,4072,34546,17844033.450131517
4073,4073,34547,4507365.402951522
4074,4074,34548,11322457.19183447
4075,4075,34549,6923620.710167269
4076,4076,34550,4132032.9897607006
4077,4077,34551,7483494.31294457
4078,4078,34552,8749511.837763222
4079,4079,34553,20880404.711233363
4080,4080,34554,4919639.184393325
4081,4081,34555,11130725.34494651
4082,4082,34556,10451068.091476476
4083,4083,34557,11707878.413090307
4084,4084,34558,5258156.32719834
4085,4085,34559,9000952.851784848
4086,4086,34560,10370387.208943086
4087,4087,34561,7950464.058685585
4088,4088,34562,12293856.177838169
4089,4089,34563,5401128.079315217
4090,4090,34564,13593418.196982864
4091,4091,34565,5184525.94569871
4092,4092,34566,12665427.282907922
4093,4093,34567,6112358.071607255
4094,4094,34568,6751853.698271655
4095,4095,34569,9446967.116971718
4096,4096,34570,6563942.9377663
4097,4097,34571,12042964.056435185
4098,4098,34572,8508609.256921558
4099,4099,34573,10938670.337703554
4100,4100,34574,5310241.2623676555
4101,4101,34575,6951480.85076942
4102,4102,34576,3411657.3366634287
4103,4103,34577,5381827.720316534
4104,4104,34578,6280343.854903617
4105,4105,34579,5827311.090420292
4106,4106,34580,4022867.0746374778
4107,4107,34581,5258771.989747009
4108,4108,34582,6812302.750752626
4109,4109,34583,8574946.32998411
4110,4110,34584,7498616.348825157
4111,4111,34585,6255580.720998737
4112,4112,34586,1934121.3343242048
4113,4113,34587,11528650.104476666
4114,4114,34588,5013896.08338329
4115,4115,34589,3989194.8311368204
4116,4116,34590,9963638.239002168
4117,4117,34591,12311741.556581339
4118,4118,34592,6697598.601324706
4119,4119,34593,4406947.788763911
4120,4120,34594,8146234.800714196
4121,4121,34595,9265523.884490037
4122,4122,34596,7185956.356617887
4123,4123,34597,11965123.939550225
4124,4124,34598,7065652.382116238
4125,4125,34599,4945174.572266449
4126,4126,34600,7247297.941791831
4127,4127,34601,6319937.816347906
4128,4128,34602,7514246.685480392
4129,4129,34603,6699701.053422331
4130,4130,34604,3240729.118549138
4131,4131,34605,3903102.895994491
4132,4132,34606,5033160.781500888
4133,4133,34607,6576366.079787663
4134,4134,34608,11374724.89705362
4135,4135,34609,16614723.317625888
4136,4136,34610,9906980.696079275
4137,4137,34611,6828772.9734856635
4138,4138,34612,5983496.469757415
4139,4139,34613,11651866.064326167
4140,4140,34614,4496740.866834892
4141,4141,34615,6914439.097360599
4142,4142,34616,9070333.309286568
4143,4143,34617,11781309.5482116
4144,4144,34618,9936732.610856444
4145,4145,34619,5323778.288995996
4146,4146,34620,4398348.733999775
4147,4147,34621,6413932.917140851
4148,4148,34622,6371169.269318602
4149,4149,34623,6634912.694061586
4150,4150,34624,7192372.17121666
4151,4151,34625,13519450.78883821
4152,4152,34626,8621437.463935938
4153,4153,34627,5576528.254092081
4154,4154,34628,5185540.094994679
4155,4155,34629,2787067.4317802293
4156,4156,34630,4728867.395688362
4157,4157,34631,7053034.2980744885
4158,4158,34632,16427425.126860728
4159,4159,34633,6536150.187054546
4160,4160,34634,6805028.176765031
4161,4161,34635,5258167.592619092
4162,4162,34636,8583892.117209047
4163,4163,34637,9753432.073786875
4164,4164,34638,6712858.000634097
4165,4165,34639,5901895.2300795885
4166,4166,34640,3179868.8127651527
4167,4167,34641,4499670.112089793
4168,4168,34642,13669905.053617029
4169,4169,34643,5185618.209787845
4170,4170,34644,7420921.1451165285
4171,4171,34645,6085113.771927536
4172,4172,34646,4872890.091494694
4173,4173,34647,5714894.118064461
4174,4174,34648,9281434.010074552
4175,4175,34649,10378290.23932392
4176,4176,34650,7131823.046683965
4177,4177,34651,10696596.393093115
4178,4178,34652,6445546.533986578
4179,4179,34653,7864769.935748673
4180,4180,34654,4177467.650914306
4181,4181,34655,4841627.956435245
4182,4182,34656,5079401.244853169
4183,4183,34657,7841464.332951252
4184,4184,34658,2852841.4752211906
4185,4185,34659,4856525.196765617
4186,4186,34660,5623374.374836161
4187,4187,34661,8085880.569318938
4188,4188,34662,3481128.8481166805
4189,4189,34663,13293746.277646901
4190,4190,34664,5824725.546890393
4191,4191,34665,7777821.502872321
4192,4192,34666,3652150.404294973
4193,4193,34667,7376658.760927342
4194,4194,34668,5239581.995817462
4195,4195,34669,6830983.972514363
4196,4196,34670,22627647.524925057
4197,4197,34671,5358110.5797693385
4198,4198,34672,6776066.584996577
4199,4199,34673,6271691.384820053
4200,4200,34674,7532244.69396132
4201,4201,34675,8292785.841998074
4202,4202,34676,5248202.331126773
4203,4203,34677,11453981.356876394
4204,4204,34678,7149420.72456867
4205,4205,34679,10304291.978197977
4206,4206,34680,12152468.503469048
4207,4207,34681,5554594.950104227
4208,4208,34682,5759384.197386379
4209,4209,34683,6368597.720381451
4210,4210,34684,3479654.904664662
4211,4211,34685,12084796.987859152
4212,4212,34686,5839305.542962803
4213,4213,34687,6591539.5160889765
4214,4214,34688,12633084.21183243
4215,4215,34689,7203018.922401821
4216,4216,34690,10445348.244058615
4217,4217,34691,12055414.371363232
4218,4218,34692,18246439.36223727
4219,4219,34693,5150528.911195354
4220,4220,34694,10287376.03473549
4221,4221,34695,6007574.280989615
4222,4222,34696,6646181.679430603
4223,4223,34697,5754510.508865116
4224,4224,34698,6672382.78992221
4225,4225,34699,6399915.581597571
4226,4226,34700,9586060.07157717
4227,4227,34701,12212699.480143242
4228,4228,34702,8760256.73769383
4229,4229,34703,3510523.0005501206
4230,4230,34704,4258418.670265351
4231,4231,34705,5723666.947516486
4232,4232,34706,7454008.167015781
4233,4233,34707,5685213.7037988575
4234,4234,34708,5084927.518457364
4235,4235,34709,16371717.575881217
4236,4236,34710,4497795.626735117
4237,4237,34711,9254158.537184052
4238,4238,34712,11653349.08927752
4239,4239,34713,4876986.928168482
4240,4240,34714,7023720.574913311
4241,4241,34715,5090769.078301067
4242,4242,34716,12889640.69442498
4243,4243,34717,6499246.330906932
4244,4244,34718,6437836.552894503
4245,4245,34719,5623144.902288346
4246,4246,34720,9532425.480849626
4247,4247,34721,7765813.462539678
4248,4248,34722,4615561.0694532655
4249,4249,34723,8204082.251166153
4250,4250,34724,8497051.620567705
4251,4251,34725,8771563.240614021
4252,4252,34726,5266662.583476629
4253,4253,34727,7028920.953330544
4254,4254,34728,6137898.239222171
4255,4255,34729,4778513.946605408
4256,4256,34730,9486682.4353699
4257,4257,34731,8742427.569224931
4258,4258,34732,9104409.229431
4259,4259,34733,2966018.987026242
4260,4260,34734,15541683.195211291
4261,4261,34735,8104070.248204142
4262,4262,34736,6509119.2035152335
4263,4263,34737,13204628.73466627
4264,4264,34738,8148365.884082602
4265,4265,34739,7202446.059028019
4266,4266,34740,8986928.115327783
4267,4267,34741,5147619.897548945
4268,4268,34742,7131823.046683965
4269,4269,34743,5269872.531249021
4270,4270,34744,3494629.804224407
4271,4271,34745,9451610.523208806
4272,4272,34746,9771623.684734225
4273,4273,34747,6134880.646720245
4274,4274,34748,9292729.293980174
4275,4275,34749,7883596.168787613
4276,4276,34750,5187360.628822977
4277,4277,34751,5285815.073087906
4278,4278,34752,22133551.719621338
4279,4279,34753,12425706.263855552
4280,4280,34754,9792844.87062245
4281,4281,34755,5192403.365057663
4282,4282,34756,4886030.796738358
4283,4283,34757,4747397.112934513
4284,4284,34758,5102027.079148051
4285,4285,34759,7214893.768420253
4286,4286,34760,3527174.192980675
4287,4287,34761,12455462.0202196
4288,4288,34762,6023414.98287098
4289,4289,34763,8978271.03502507
4290,4290,34764,7000244.986504465
4291,4291,34765,9949076.475836458
4292,4292,34766,16203091.773902863
4293,4293,34767,9527819.044144697
4294,4294,34768,4533055.30760418
4295,4295,34769,8271042.267511573
4296,4296,34770,7774115.0759998495
4297,4297,34771,13824606.837024983
4298,4298,34772,9125525.867480958
4299,4299,34773,7050010.463877941
4300,4300,34774,9072418.914050627
4301,4301,34775,4714466.579419506
4302,4302,34776,9674184.524342464
4303,4303,34777,7057028.902176764
4304,4304,34778,7387056.395220066
4305,4305,34779,6865602.285917123
4306,4306,34780,7600612.911689945
4307,4307,34781,31161896.77947859
4308,4308,34782,5724466.651662932
4309,4309,34783,10022808.723123824
4310,4310,34784,3534483.8838534653
4311,4311,34785,8293843.342467461
4312,4312,34786,6492103.137564397
4313,4313,34787,3719129.4100464433
4314,4314,34788,6405410.364037087
4315,4315,34789,9898270.296550438
4316,4316,34790,5666596.653393106
4317,4317,34791,6711863.683088639
4318,4318,34792,7949373.937029453
4319,4319,34793,3959934.8123733695
4320,4320,34794,18763551.368380785
4321,4321,34795,6558117.200123029
4322,4322,34796,5504670.613244964
4323,4323,34797,8215676.670308687
4324,4324,34798,6891384.85742652
4325,4325,34799,8522105.241687637
4326,4326,34800,15140949.737641944
4327,4327,34801,7739283.771775104
4328,4328,34802,13589853.285100872
4329,4329,34803,7099374.663072026
4330,4330,34804,6790071.329734966
4331,4331,34805,6792457.643493004
4332,4332,34806,7909568.18915168
4333,4333,34807,3914144.5751424413
4334,4334,34808,6738925.78897147
4335,4335,34809,8688438.60846229
4336,4336,34810,8475443.245157817
4337,4337,34811,4893959.012778072
4338,4338,34812,3266451.6729223332
4339,4339,34813,5267842.706209424
4340,4340,34814,3947657.9923889227
4341,4341,34815,11842287.568072487
4342,4342,34816,8541827.259490343
4343,4343,34817,9418286.670641787
4344,4344,34818,7877722.208878067
4345,4345,34819,10643393.45674493
4346,4346,34820,6833402.152654096
4347,4347,34821,4718296.330105453
4348,4348,34822,5792577.88453544
4349,4349,34823,6795356.6177612655
4350,4350,34824,13900508.393023675
4351,4351,34825,10322397.623731809
4352,4352,34826,6504790.642034571
4353,4353,34827,4835725.970070603
4354,4354,34828,2821276.0693983226
4355,4355,34829,11105353.959231654
4356,4356,34830,7854783.8766944455
4357,4357,34831,5069872.924908849
4358,4358,34832,6651167.424370468
4359,4359,34833,6153251.366904225
4360,4360,34834,8887237.38181993
4361,4361,34835,5948968.404238518
4362,4362,34836,7257072.7137549035
4363,4363,34837,6598588.015857589
4364,4364,34838,10743295.665949592
4365,4365,34839,6841499.355470365
4366,4366,34840,12334362.680960596
4367,4367,34841,11248870.010474598
4368,4368,34842,5788128.04500112
4369,4369,34843,6840405.004276807
4370,4370,34844,6602411.909407659
4371,4371,34845,6319067.683933707
4372,4372,34846,10799986.824359009
4373,4373,34847,6748718.74999731
4374,4374,34848,6524645.848773058
4375,4375,34849,4827552.989589828
4376,4376,34850,5781077.78930692
4377,4377,34851,4257116.242758248
4378,4378,34852,8411481.402663354
4379,4379,34853,3410799.256715187
4380,4380,34854,3485633.636278971
4381,4381,34855,13047546.01107104
4382,4382,34856,8201303.817419026
4383,4383,34857,12136065.778909774
4384,4384,34858,13731836.846348483
4385,4385,34859,10849164.190564156
4386,4386,34860,7874813.573820315
4387,4387,34861,7492229.376514039
4388,4388,34862,6736095.634320744
4389,4389,34863,13903627.979730297
4390,4390,34864,8778576.88715249
4391,4391,34865,3975547.364003999
4392,4392,34866,5773402.095793328
4393,4393,34867,7195375.668094261
4394,4394,34868,5791205.990460562
4395,4395,34869,8683069.620011272
4396,4396,34870,8297665.170380435
4397,4397,34871,5439287.681826639
4398,4398,34872,6254301.12347218
4399,4399,34873,7023720.574913311
4400,4400,34874,8636575.906327605
4401,4401,34875,7256002.867040699
4402,4402,34876,6831656.437789491
4403,4403,34877,6780612.66672024
4404,4404,34878,6573013.260786865
4405,4405,34879,7310264.441012847
4406,4406,34880,7149710.394420069
4407,4407,34881,7675523.336580334
4408,4408,34882,8800551.81659088
4409,4409,34883,3628520.471926186
4410,4410,34884,7144006.250646087
4411,4411,34885,8255433.382478399
4412,4412,34886,8342544.651327553
4413,4413,34887,5563549.959627816
4414,4414,34888,6023554.211526321
4415,4415,34889,5528042.689925639
4416,4416,34890,7625236.2057463555
4417,4417,34891,6153967.953397575
4418,4418,34892,7012311.176365594
4419,4419,34893,5800868.5920850085
4420,4420,34894,8181631.538704753
4421,4421,34895,6862982.362036989
